TAZ,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,Ratio,Y_PoP,YA_Po,A_PoP,O_PoP,LNPOP,HHD1,HHD2,NO_MO,MOTO1,MOTO2,MOTOR,Bus,Car,Cyc,Walk,CY_WA,Modes,P_DEN,P_Res,P_Coma,P_Indu,P_Ofis,P_Park,P_Rds,P_Oths,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,AIM_ID,TOT_POPS,Area,sqkms,Long,Lat
TAZ2461,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,6.770236455,33.88376248,54.61674405,8.852422906,77.20755797,13.94002219,91.14758016,1.748433149,61.84713965,0.72629376,2.429859409,3.156153169,7.132541624,2354.303342,92.13868657,0,0,0,0.747452663,3.244221112,3.869788505,0.179403352,53,0,6,0,0,0,TAZ2477,871.5179443,740.3627442,0.740362744,145.1099004,-37.81934624
TAZ2462,0,0,1,0,0,1,0,0,2,1,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,2,1,3,1,3,2,7,1,0,1,0,0,1,1,1,2,1,0,4,2,4,3,4,2,11,0,0,0,0,0,0,1,3,2,2,2,7,1,1,1,2,0,4,34.6,3.54,35.27,3.56,35.35,3.57,37.35,3.62,35.07,3.56,1.08,22,23.55,38.06,16.39,6.510211291,33.88376103,54.61674614,8.852423271,77.20755716,13.94002195,91.14757911,1.748433182,61.84714269,0.726293791,2.429859393,3.156153184,7.132541985,2354.303337,48.1876204,0.516404817,0,3.54186099,23.68146795,12.3309132,11.74223366,0.692759121,43,1,5,0,0,1,TAZ2478,671.9683838,570.8455151,0.570845515,145.1340497,-37.82009175
TAZ2463,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,1,0,7,0,0,1,1,0,2,0,0,1,1,0,2,0,2,5,2,0,9,0,0,0,0,0,0,0,1,4,2,0,7,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.177933455,33.88375963,54.61674557,8.852422803,77.20755253,13.9400214,91.14757394,1.74843317,61.84714209,0.726293802,2.429859416,3.156153218,7.132541918,2354.303522,57.30872864,3.534703903,0,0.649034347,24.49964001,4.951779786,9.056191544,0.606815179,50,1,18,0,0,0,TAZ2479,1310.197876,1113.024628,1.113024628,145.1335226,-37.82506843
TAZ2464,0,0,0,0,0,0,1,1,1,1,1,3,3,2,1,2,2,5,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,4,2,2,3,2,2,7,0,3,1,0,0,4,1,3,2,1,1,6,3,5,5,3,3,13,0,0,0,0,0,0,2,3,5,3,2,11,1,2,0,0,1,2,39.27,3.67,40.17,3.69,41.37,3.72,42.65,3.75,40.27,3.7,1,11.14,53.49,28.77,6.6,5.792575241,26.48365578,56.94720254,36.7267123,60.13976718,3.133520439,63.27328762,1.063201928,30.81265479,3.876719545,23.28725722,27.16397677,5.204511679,2727.777474,47.84668903,0,0,7.352308078,27.38087654,11.37528524,6.046001045,0.676387763,60,1,0,2,0,0,TAZ2480,327.8562469,240.3862141,0.240386214,144.9704247,-37.82970097
TAZ2465,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,5,2,2,1,1,5,4,3,1,0,0,4,2,1,0,0,0,1,7,3,2,1,1,6,0,0,0,0,0,0,6,2,1,1,1,4,1,1,1,0,0,2,29.7,3.39,29.83,3.4,30.73,3.43,30.5,3.42,30.08,3.4,1.08,22,23.55,38.06,16.39,6.233585034,33.88376161,54.61674298,8.852422442,77.20755293,13.94002149,91.14757441,1.748433092,61.84714478,0.726293791,2.429859392,3.156153183,7.132541686,2354.303412,59.62615992,9.809067016,0,23.73164373,0,3.338086031,3.496087262,0.569471616,0,1,10,0,0,0,TAZ2481,509.579071,432.896107,0.432896107,145.1258927,-37.82154439
TAZ2466,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,2,0,0,1,2,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,19.63,2.98,20.21,3.01,20.33,3.01,21.07,3.05,20.05,3,1.08,22,23.55,38.06,16.39,6.376267833,33.88376333,54.6167439,8.852422307,77.20755302,13.94002195,91.14757497,1.748433241,61.84714609,0.726293797,2.429859479,3.156153276,7.132541852,2354.303447,50.32002932,40.8089717,0,1.82301526,1.026297981,5.812421199,0.20891365,0.518835364,60,1,12,1,1,0,TAZ2482,587.7301025,499.2797687,0.499279769,145.1210205,-37.82073526
TAZ2467,0,0,0,0,0,0,0,1,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,3,2,3,4,4,2,11,1,1,0,1,2,2,2,1,1,1,1,3,4,4,5,5,3,14,0,0,0,0,0,0,2,3,1,5,3,9,2,1,4,0,0,5,22.04,3.09,22.31,3.11,22.98,3.13,23.69,3.17,22.44,3.11,1.08,22.17,23.55,38.24,16.04,7.610173982,32.44742629,55.86367465,8.843529754,77.10893056,14.04753809,91.15646866,1.694792428,60.99580867,0.893311616,2.576687765,3.469999381,6.830051749,2390.900149,75.22153841,0,0,0.192534129,20.09609994,4.489770685,0,0.353574197,60,2,7,8,0,0,TAZ2483,2018.629272,1688.592579,1.688592579,145.1016589,-37.83320753
TAZ2468,0,0,0,1,0,1,0,0,1,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,4,1,6,2,5,2,13,0,0,0,1,0,1,1,1,0,1,0,2,2,7,2,6,2,15,0,0,0,0,0,0,1,6,2,4,2,12,1,1,0,2,0,3,37.13,3.61,38.91,3.66,40.01,3.69,41.25,3.72,38.68,3.66,1.08,22,23.55,38.06,16.39,7.417868711,33.88376182,54.61674591,8.852422984,77.20755792,13.94002166,91.14757958,1.74843313,61.84713928,0.726293778,2.429859202,3.15615298,7.132541154,2354.303189,41.03509614,5.822203249,23.97519181,0,10.03054107,4.699121673,14.43759241,0.784843619,60,2,12,0,0,0,TAZ2484,1665.480103,1414.835511,1.414835511,145.1317825,-37.83293392
TAZ2469,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,2,3,0,0,0,1,0,1,2,0,1,1,0,2,3,1,2,2,2,5,0,0,0,0,0,0,2,1,2,1,2,4,1,0,0,1,0,1,30.6,3.42,31.3,3.44,32.24,3.47,33.24,3.5,31.38,3.45,1.08,22,23.55,38.06,16.39,7.565241317,33.88376045,54.61674082,8.852422531,77.20755365,13.94002216,91.14757581,1.74843313,61.84714065,0.72629382,2.429859441,3.156153261,7.132541282,2354.303439,39.1906958,4.81828188,24.15662306,0,1.444387274,2.213173399,28.17736348,0.698316299,60,2,11,0,0,0,TAZ2485,1929.934448,1639.503682,1.639503682,145.1303399,-37.8405512
TAZ2470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,2,2,0,0,0,0,0,1,2,0,1,0,3,2,2,1,2,1,5,0,0,0,0,0,0,2,1,1,1,1,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.548784915,33.88376228,54.61674437,8.852422798,77.20755934,13.94002237,91.1475817,1.74843319,61.84714189,0.726293837,2.429859426,3.156153263,7.13254194,2354.303374,53.86043289,0,0,16.38177066,27.09855931,2.656842803,0,0.554926379,60,1,9,0,0,0,TAZ2486,1898.43457,1612.697103,1.612697103,145.1142756,-37.84216515
TAZ2471,0,0,0,0,0,0,0,1,1,3,1,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,1,3,0,0,0,0,1,0,0,1,2,2,3,5,0,1,4,3,4,8,0,0,0,0,0,0,0,1,3,3,4,7,0,0,1,0,0,1,18.62,2.92,19.02,2.95,19.67,2.98,20.23,3.01,19.1,2.95,1.08,22,23.55,38.06,16.39,6.988681385,33.88376277,54.61674449,8.852423137,77.20755594,13.94002191,91.14757785,1.748433194,61.84714121,0.726293829,2.429859468,3.156153297,7.132541524,2354.303211,37.25351208,1.251018265,0,24.48309095,10.12271978,6.233892965,20.65766692,0.769723464,50,3,9,0,0,1,TAZ2487,1084.290771,921.1314654,0.921131465,145.1173503,-37.84671989
TAZ2472,0,0,0,0,0,0,1,1,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,3,0,2,3,0,0,0,0,1,0,0,2,0,0,2,2,2,2,3,0,4,5,0,0,1,0,0,1,1,0,3,0,3,3,1,2,0,0,1,2,37.09,3.61,38.37,3.65,39.69,3.68,40.87,3.71,38.38,3.65,1.08,21.98,23.23,38.28,16.52,7.418484899,33.59852492,54.82138185,8.498284776,76.89558997,14.60613118,91.50172115,2.083612661,62.4756456,0.691157417,2.333186041,3.024343458,6.88752517,2125.302767,80.1324387,0.550385985,0,0,10.62999414,8.687008513,0,0.337446545,61,1,7,0,0,0,TAZ2488,1666.506668,1568.250713,1.568250713,145.1809726,-37.80727307
TAZ2473,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,21.98,23.27,38.25,16.5,7.471096506,33.63608699,54.79443007,8.544905352,76.93665532,14.51844024,91.45509556,2.039670583,62.39324704,0.695763739,2.345859922,3.041623661,6.919646384,2152.779924,70.30910109,0.012562971,2.410901608,0,22.07823583,5.188955417,0,0.424298436,57,0,6,0,0,0,TAZ2489,1756.531677,1631.868997,1.631868997,145.2041796,-37.80895781
TAZ2474,0,0,0,0,1,0,0,0,3,3,2,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,1,2,1,0,1,3,2,2,3,3,3,8,0,0,1,0,0,1,0,1,1,2,2,4,2,3,5,5,5,13,0,0,0,0,0,0,2,2,3,5,3,10,0,1,2,0,2,3,43.57,3.77,44.9,3.8,45.42,3.82,46.8,3.85,44.63,3.8,1.08,22,23.55,38.06,16.39,8.096241969,33.88376093,54.61674299,8.852422847,77.20755682,13.94002228,91.14757911,1.748433099,61.84713996,0.72629379,2.429859223,3.156153014,7.132541361,2354.303334,70.9151123,2.924103495,4.157027394,1.686412621,14.51770973,3.531526107,2.26858939,0.53044302,59,2,12,0,0,1,TAZ2490,3282.110596,2788.193294,2.788193294,145.2060392,-37.82073249
TAZ2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,0,0,3,2,5,4,4,1,13,0,0,0,0,0,0,1,0,3,0,0,3,3,5,7,4,1,16,1,1,2,1,0,4,3,4,6,4,1,14,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10.74,56.75,26.48,6.03,8.531376491,26.56467387,55.44795537,40.74527479,56.48535419,2.769366949,59.25472114,1.065850995,27.25520877,3.825301952,27.12793997,30.95324192,5.151953665,2526.107603,0,2.583606876,6.493321477,0,11.35651522,4.581577249,74.98642307,0.45026357,74,4,0,0,0,0,TAZ2491,5071.421799,4015.264447,4.015264447,144.9064233,-37.83804089
TAZ2476,0,1,0,1,0,2,5,4,1,3,3,8,1,1,2,1,0,4,0,0,0,0,1,0,0,0,0,1,0,1,2,4,3,2,0,9,11,10,12,6,4,28,0,3,1,2,4,6,2,4,3,2,3,9,13,14,15,8,8,37,0,0,0,0,1,0,10,13,10,7,7,30,3,1,5,1,1,7,57.25,4.05,59.34,4.08,60.86,4.11,62.75,4.14,59.15,4.08,1.08,22,23.55,38.06,16.39,7.88092078,33.88376225,54.61674134,8.852422625,77.20755702,13.94002116,91.14757818,1.748433042,61.84713977,0.726293757,2.429859283,3.15615304,7.132541463,2354.303336,54.97639542,9.090972722,23.41668356,2.89407649,3.547452805,4.594372893,1.479832223,0.674071981,51,6,15,0,1,1,TAZ2492,2646.308105,2248.055639,2.248055639,145.1794976,-37.8242937
TAZ2477,1,0,0,1,2,1,1,2,3,3,2,8,0,1,1,2,1,4,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,3,2,2,5,4,1,11,0,0,1,0,0,1,2,2,2,1,3,5,4,4,7,6,4,17,0,0,0,0,0,0,3,4,6,4,2,14,1,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.808226421,33.88376067,54.61674662,8.852422844,77.20755514,13.94002202,91.14757716,1.748433055,61.84713935,0.726293741,2.42985932,3.156153061,7.132541422,2354.303141,86.5413068,0.296834575,0,0,5.811986455,7.349699018,0,0.256742738,56,1,16,0,0,1,TAZ2493,2460.762207,2090.434238,2.090434238,145.2062561,-37.83817932
TAZ2478,1,1,0,0,0,1,2,0,1,5,3,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,2,1,1,3,0,5,1,3,2,4,3,9,1,0,1,1,0,2,5,1,1,3,2,5,6,4,4,7,5,15,0,0,0,0,0,0,5,3,3,5,5,11,1,1,1,2,0,4,50.37,3.92,52.33,3.96,54.96,4.01,57.32,4.05,52.55,3.96,1.08,22,23.55,38.06,16.39,8.139668964,33.88376178,54.61674677,8.852422645,77.20755377,13.94002109,91.14757486,1.748433179,61.84714284,0.726293803,2.429859351,3.156153154,7.13254176,2354.303213,80.68959095,5.034071593,0,0.941445662,8.870691255,4.464532752,0,0.370626265,47,1,22,0,0,2,TAZ2494,3427.782959,2911.939573,2.911939573,145.1791766,-37.83920708
TAZ2479,0,0,0,0,0,0,0,2,0,1,2,3,0,1,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,2,0,3,2,2,4,0,1,2,5,0,0,0,1,1,1,1,2,2,2,2,6,3,6,2,3,4,11,0,0,0,0,0,0,2,5,2,2,3,9,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1.07,22.23,23.59,38.54,15.64,7.964163444,33.27320071,55.12493594,8.049650729,76.41035305,15.53999218,91.95034523,1.618907749,64.35334298,0.663817521,2.20029778,2.864115301,6.568692061,2062.657224,33.98207976,6.824425268,0,1.032303296,53.03076395,4.048758659,1.081643411,0.571647511,65,3,4,0,0,0,TAZ2495,2876.022217,2788.656734,2.788656734,145.1950948,-37.86227962
TAZ2480,0,1,0,0,0,1,2,2,1,1,1,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,2,1,4,7,5,1,3,5,9,1,1,0,0,1,1,4,2,1,1,2,4,11,7,3,4,7,14,0,0,0,0,0,0,9,6,2,3,4,11,2,1,1,1,3,3,34.67,3.55,37.14,3.61,36.93,3.61,38.07,3.64,36.24,3.59,1.08,21.96,23.63,38.03,16.39,7.593427705,33.85712184,54.61160597,8.822531203,77.16560714,14.01186489,91.17747203,1.750912732,61.93643695,0.727093966,2.425821517,3.152915484,7.11633157,2345.257488,77.23644938,4.79086767,0,3.879536123,4.243301086,9.850327837,0,0.428340709,51,2,6,3,0,2,TAZ2496,1985.106224,1692.876628,1.692876628,145.1735493,-37.85854389
TAZ2481,1,1,0,0,1,1,4,3,2,4,2,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,3,4,4,4,3,3,2,10,11,7,9,8,7,24,0,1,0,0,0,1,5,3,1,3,3,7,16,10,10,11,10,31,0,0,1,0,0,1,13,9,8,9,8,26,3,1,2,2,2,5,78.72,4.37,80.58,4.39,82.81,4.42,84.06,4.43,80.7,4.39,1.08,21.96,22.97,38.45,16.62,7.772266257,33.37251664,54.98351968,8.217895774,76.6485798,15.13352239,91.78210219,2.346728272,62.96901824,0.663575265,2.257297408,2.920872674,6.695186529,1974.262709,63.27946935,1.165092561,7.400100308,0,12.48280032,15.67273895,0,0.557230496,63,3,18,0,0,0,TAZ2497,2373.84494,2404.796193,2.404796193,145.1513163,-37.80115924
TAZ2482,2,0,0,0,0,0,1,3,4,2,0,9,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,2,2,2,0,3,3,5,4,6,6,2,3,14,1,2,0,0,1,2,3,2,1,4,1,7,7,8,7,6,4,21,0,0,0,0,0,0,7,8,6,5,4,19,0,0,1,1,0,2,24.99,3.22,25.75,3.25,26.1,3.26,26.85,3.29,25.62,3.24,1.08,22,23.55,38.06,16.39,8.200652394,33.88376154,54.61674612,8.852422736,77.20755628,13.94002216,91.14757844,1.748433213,61.8471419,0.726293801,2.429859488,3.156153289,7.132541902,2354.303361,57.20918958,14.83131924,16.97178607,1.749306157,1.816387145,6.189887421,1.232325339,0.654462176,53,5,18,0,0,1,TAZ2498,3643.326416,3095.04187,3.09504187,145.164455,-37.81669761
TAZ2483,0,0,1,0,0,1,1,0,1,2,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,3,0,0,1,1,0,2,2,2,3,1,0,6,1,0,0,1,0,1,0,1,0,2,0,3,3,3,3,3,0,9,0,0,0,0,0,0,2,1,3,2,0,6,1,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.740527249,33.88375996,54.61674355,8.852422841,77.20755669,13.9400214,91.14757809,1.748433214,61.84714428,0.72629382,2.42985936,3.15615318,7.13254192,2354.303177,79.30848834,2.881309859,0,2.357916663,12.79444737,1.740993209,0.916686459,0.385950006,50,1,6,0,1,1,TAZ2499,2299.68457,1953.597954,1.953597954,145.1425769,-37.82588229
TAZ2484,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,3,0,0,0,0,0,0,1,1,1,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.777819219,33.88376367,54.61674537,8.852422769,77.2075513,13.94002145,91.14757276,1.748433241,61.84714472,0.726293786,2.429859375,3.156153161,7.132541768,2354.3035,77.76675965,0,0,1.993407838,19.60379585,0,0.636079247,0.321290078,44,0,12,0,0,3,TAZ2500,2387.063477,2027.830731,2.027830731,145.1669009,-37.82645636
TAZ2485,0,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,3,0,4,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,3,1,5,0,0,0,0,0,0,0,1,0,1,0,2,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1.08,22,23.55,38.06,16.39,7.805870405,33.88376131,54.61674399,8.852422211,77.20755581,13.94002111,91.14757692,1.748433144,61.84714234,0.726293844,2.429859344,3.156153188,7.132541487,2354.30338,83.42143361,0.429027703,0,8.833489408,7.316192229,0,0,0.298205928,43,0,4,0,0,3,TAZ2501,2454.971436,2085.521319,2.085521319,145.150486,-37.83838376
TAZ2486,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,3,2,0,0,0,1,0,1,1,1,1,0,1,2,0,1,1,3,1,5,1,2,3,5,3,10,0,0,0,3,1,3,0,0,1,2,2,3,1,2,4,8,5,14,0,0,0,0,0,0,1,1,3,5,4,9,0,1,1,3,1,5,14.59,2.68,14.24,2.66,14.74,2.69,15.05,2.71,14.52,2.68,1,10.7,57.1,26.23,5.97,6.742577501,26.57344538,55.28567353,41.18040142,56.08966156,2.729936745,58.81959831,1.066141777,26.86472329,3.819658206,27.54951559,31.3691738,5.1461846,2506.340571,65.95266617,1.999268828,0,0,29.09946658,2.92195609,0.02653122,0.420044642,48,3,0,8,0,0,TAZ2502,847.742981,676.4779287,0.676477929,144.9825785,-37.83565186
TAZ2487,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,2,2,2,4,0,0,0,1,0,1,1,0,0,0,0,0,2,0,2,2,2,4,0,0,0,0,0,0,2,0,1,2,2,3,0,0,1,0,0,1,30.79,3.43,31.5,3.45,32.44,3.48,33.44,3.51,31.58,3.45,1.08,22,23.55,38.06,16.39,7.622244978,33.88376023,54.61674272,8.852422251,77.20755372,13.94002194,91.14757566,1.748433205,61.84713996,0.726293801,2.429859408,3.156153209,7.132541385,2354.303195,83.25700542,2.065911111,0,0,10.82764658,3.849263559,0,0.307719381,60,1,8,0,0,0,TAZ2503,2043.143799,1735.664516,1.735664516,145.1596455,-37.83996777
TAZ2488,0,1,1,0,0,2,2,1,6,4,3,11,0,1,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,1,2,0,2,1,6,3,4,4,5,5,5,14,0,0,1,2,1,3,3,2,3,3,3,8,8,6,8,8,8,22,0,0,0,0,0,0,6,4,7,6,6,17,2,2,1,2,2,5,29.89,3.4,30.38,3.41,31.43,3.45,32.41,3.48,30.57,3.42,1.07,21.77,23.96,37.9,16.37,7.624450276,33.74622064,54.59021971,8.698110967,76.99098684,14.31090036,91.3018872,1.761196808,62.30679895,0.730412547,2.409075079,3.139487626,7.049105064,2308.568851,78.34096589,3.197711157,0,0.456633323,4.586648215,8.044104218,5.374247101,0.425064684,63,5,10,4,0,0,TAZ2504,2047.65451,1773.965593,1.773965593,145.136137,-37.85520071
TAZ2489,0,1,0,0,1,1,4,2,3,5,1,10,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,7,1,0,9,2,2,10,7,4,19,2,1,1,1,2,3,5,2,3,3,2,8,7,5,13,10,6,28,0,0,0,0,0,0,5,5,8,7,4,20,2,0,5,3,2,8,52.8,3.97,54.38,4,56.25,4.03,58.54,4.07,54.47,4,1.08,22,23.55,38.06,16.39,7.930929058,33.88375974,54.61674256,8.852422152,77.20755365,13.94002113,91.14757478,1.748433079,61.84714166,0.726293792,2.42985927,3.156153062,7.132541639,2354.303219,77.22033032,1.206164859,0,11.5184542,1.024593909,6.171969308,2.85848033,0.422575551,56,3,17,1,0,2,TAZ2505,2782.010254,2363.340486,2.363340486,145.1679448,-37.8481744
TAZ2490,0,0,0,0,0,0,1,2,1,4,0,7,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,3,4,6,5,5,3,16,1,2,0,0,0,2,2,1,1,0,1,2,6,7,6,5,4,18,0,0,0,0,0,0,6,4,5,4,4,13,0,3,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1.03,24.31,22.22,41.58,11.88,7.355423817,30.61733703,57.91829092,4.394210935,73.067902,22.53788682,95.60578882,0.963468007,74.35060605,0.35864957,1.202865211,1.561514782,4.240043755,1318.874239,0.899433597,1.117708949,81.46278864,0,9.571621767,6.89325631,0.055668254,0.345724015,64,2,11,0,0,0,TAZ2506,1564.659985,2372.731849,2.372731849,145.2762881,-37.84036854
TAZ2491,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.04,24.29,22.25,41.46,12.01,7.403603296,30.83799736,57.75312739,4.513765031,73.26412618,22.22210617,95.48623234,0.952001934,74.08175547,0.363017727,1.210841805,1.573859532,4.277381885,1338.128935,48.275486,20.03538283,1.427378324,4.33956666,6.109598135,3.606563905,16.20245089,0.748225737,46,0,7,0,0,2,TAZ2507,1641.889999,2453.920975,2.453920975,145.3093988,-37.84602951
TAZ2492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,24.22,22.31,41.09,12.39,7.427085384,31.49691922,57.25993107,4.870915716,73.85032342,21.27875792,95.12908134,0.917067827,73.26265676,0.376326344,1.235144657,1.611471001,4.391141149,1400.11355,58.95415492,0.120008731,9.60300922,4.421150175,18.20926833,8.692838713,0,0.619230914,40,0,0,0,0,1,TAZ2508,1680.901245,2401.103074,2.401103074,145.2359087,-37.84145645
TAZ2493,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,2,1,2,2,1,5,0,1,0,0,0,1,0,3,0,0,1,3,2,4,2,2,2,8,0,0,0,0,0,0,2,3,2,0,2,5,0,1,0,2,0,3,49.71,3.91,52.21,3.96,56.18,4.03,59.48,4.09,52.7,3.96,1.04,24.01,22.41,41.03,12.56,8.071172529,31.25496798,57.33342879,5.076072081,73.78887354,21.13505499,94.92392852,1.038585376,72.68070677,0.4040419,1.347437893,1.751479794,4.600290107,1415.19982,44.10563905,0.1594816,0,1.304449462,19.24939059,34.56911814,0.610537583,0.587599608,87,3,4,0,0,0,TAZ2509,3200.852722,4523.472079,4.523472079,145.218507,-37.8443557
TAZ2494,0,0,0,0,0,0,1,1,2,1,3,4,1,0,2,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,1,1,0,0,2,2,4,5,2,4,11,0,0,2,2,1,4,1,1,3,1,2,5,3,5,8,3,6,16,0,0,0,0,0,0,1,5,6,2,5,13,2,0,2,1,1,3,33.77,3.52,34.55,3.54,35.59,3.57,36.69,3.6,34.64,3.54,1.03,24.31,22.23,41.58,11.88,7.187871514,30.62340659,57.91374583,4.397498866,73.07329782,22.52920232,95.60250014,0.963154156,74.34324715,0.358769139,1.203083474,1.561852613,4.241065969,1319.394452,68.93854915,12.16602153,0.522070308,2.053201603,6.526196276,3.574015365,6.221372363,0.560090533,49,8,8,0,1,1,TAZ2510,1323.283615,2005.923992,2.005923992,145.2653817,-37.84413019
