Zone,Chd_09,Chd_10,Chd_11,Chd_12,Chd_13,Chd_T,Old_09,Old_10,Old_11,Old_12,Old_13,Old_T,Bik_09,Bik_10,Bik_11,Bik_12,Bik_13,Bik_T,BIKE_S,BIKE_O,Fat_09,Fat_10,Fat_11,Fat_12,Fat_13,Fat_T,Mbi_09,Mbi_10,Mbi_11,Mbi_12,Mbi_13,Mbi_T,Nit_09,Nit_10,Nit_11,Nit_12,Nit_13,Nit_T,OIn_09,OIn_10,OIn_11,OIn_12,OIn_13,Oln_T,Ped_09,Ped_10,Ped_11,Ped_12,Ped_13,Ped_T,PED_S,PED_O,Ser_09,Ser_10,Ser_11,Ser_12,Ser_13,Ser_T,Tot_09,Tot_10,Tot_11,Tot_12,Tot_13,Tot_T,Tru_09,Tru_10,Tru_11,Tru_12,Tru_13,Tru_T,WeD_09,WeD_10,WeD_11,WeD_12,WeD_13,WeD_T,WeE_09,WeE_10,WeE_11,WeE_12,WeE_13,WeE_T,VKT_0,LVKT_0,VKT_1,LVKT_1,VKT_2,LVKT_2,VKT_3,LVKT_3,VKT_A,LVKT_A,PY_Pop,PYA_P,PA_PoP,PO_Pop,T_Pop,LNTPO,Ratio,P_Den,LPDen,PHH_1,PHH_2,PNo_Mo,PMot_1,PMot_2,Un_Rate,BusN,P_Bus,CarN,P_Car,CycN,LNCyc,P_Cyc,WalkN,PWalk,LNWak,LNPVK,P_mode,P_Agri,P_Ind,P_Com,P_Ser,P_Res,P_Agr,P_Park,P_Wata,P_Edu,P_Hosp,P_Tran,P_Indu,P_Coma,Index,P_Sped,T_Sig,B_Stop,T_Stop,Train,Schols,Long,Lat
206051130,0,0,0,0,0,0,10,3,8,8,7,19,12,7,12,6,11,25,6,18,0,0,0,0,0,0,4,1,4,2,2,7,5,2,4,2,5,8,15,17,19,13,18,49,5,4,5,6,6,15,6,9,11,4,9,7,9,20,26,21,28,20,27,69,0,3,2,0,0,5,21,17,21,14,20,52,5,4,7,6,7,17,83.86,4.43,85.72,4.45,88.75,4.49,91.03,4.51,86.11,4.46,14.52,29.48,44.94,11.07,14513,9.582800078,1.06,5216.56,8.55959346,23.72,65.42,12.03,78.92,6.18,3.76,181,2.17,4435,53.17,370,5.913503006,10.22,516,6.186308596,6.246106765,42.73928835,3.63,0.4,13.71,17.19,64.04,65.2,0,18.78,0,0.8,0,0,0.01,14.59,0.14,47.5,18,52,5,0,2,144.9352646,-37.83795041
206051131,1,0,2,1,0,3,6,5,9,11,7,25,1,3,7,2,5,12,5,7,0,1,1,0,0,2,9,5,5,5,6,15,9,6,9,8,4,23,16,24,29,31,28,84,0,0,0,2,1,2,1,0,17,8,19,10,13,37,33,33,48,41,41,122,4,4,10,6,4,20,26,26,37,32,32,95,7,7,11,9,9,27,328.09,5.79,360.29,5.89,379.43,5.94,399.58,5.99,355.94,5.87,0,57.14,42.86,0,5,1.609437912,0.75,0.74,-0.301105093,0,0,0,100,0,0,0,0,6,100,0,0,0,0,0,0,9.447400543,0,0,33.33,0,66.67,3.18,0,22.41,9.61,0,0,1.24,0.64,0,0.38,64.3,37,44,0,0,0,144.9169799,-37.83116295
206051132,0,0,0,0,0,0,7,8,13,8,11,29,10,10,9,17,13,36,9,25,0,0,0,0,0,0,12,6,7,12,13,25,14,13,6,17,11,36,40,40,33,39,41,112,9,12,3,10,6,25,11,14,16,18,17,15,15,50,56,58,50,54,56,162,1,1,2,1,1,4,46,48,38,47,47,133,10,10,12,7,9,29,103.82,4.64,106.15,4.66,109.85,4.7,112.81,4.73,106.61,4.67,13.96,33.06,41.03,11.95,9829,9.193092479,1.05,3937.9,8.278402865,28.91,60.62,21.41,71.5,4.25,4.97,31,0.59,2001,37.77,212,5.356586275,19.78,890,16.798792,6.791221463,42.93174188,4.02,0.43,9.42,14.65,70.63,66.5,0,2.82,0,5.06,0,3,0.05,17.75,0.13,51.6,36,19,33,0,2,144.9571723,-37.83338088
206051133,0,0,2,0,2,2,16,11,19,20,18,50,32,22,31,30,26,83,19,64,0,3,3,0,2,6,15,11,9,13,16,33,42,31,26,21,23,78,70,63,64,67,63,194,25,27,32,12,19,71,33,34,41,23,38,23,28,84,111,88,103,90,93,281,1,0,0,0,1,0,83,53,74,67,66,194,28,35,29,23,27,87,126.65,4.84,128.01,4.85,132.25,4.88,135.57,4.91,128.97,4.86,8.49,46.47,36.89,8.16,22550,10.02349034,0.94,5779.92,8.662145121,28.44,62.03,25.61,68.71,3.02,4.82,140,0.99,5839,41.12,562,6.33150185,11.05,1086,7.647887324,6.9902565,48.71416305,5.06,0.2,10.63,14.6,69.32,65.04,0,13.36,0,2.11,0,0.22,0,19.27,0.14,46,41,42,62,0,3,144.980159,-37.8624009
206051134,0,1,2,0,2,3,7,6,7,13,17,26,15,10,8,6,7,24,8,18,1,0,0,0,2,0,4,5,3,7,4,15,6,10,6,9,9,25,18,30,24,25,37,79,6,6,7,4,6,17,6,8,15,11,13,12,6,36,33,42,37,38,45,117,0,0,0,0,0,0,23,32,30,31,36,93,10,10,7,7,9,24,98.2,4.59,99.99,4.61,109.12,4.69,109.14,4.69,102.44,4.63,13.68,43.4,35.49,7.44,15709,9.661989075,0.98,6509.52,8.781021,29.94,60.04,20.07,73,4.26,4.69,89,0.91,4376,44.57,382,5.945420609,8.17,460,4.685271949,6.131226489,44.73500942,7.27,0.12,10.1,15.14,69.37,91.12,0,3.45,0,2.03,0.2,0.14,0,3.06,0.03,44.7,19,26,21,2,2,144.9981822,-37.86708112
206061135,2,0,0,2,1,2,8,5,7,10,7,22,4,1,3,3,3,7,1,6,0,0,0,0,0,0,1,2,4,4,2,10,5,2,5,4,2,11,13,12,16,20,15,48,4,2,5,7,2,14,5,4,7,1,8,4,9,13,20,13,24,24,24,61,0,0,0,0,0,0,15,10,17,18,20,45,5,3,7,6,4,16,112.11,4.72,113.35,4.73,116.91,4.76,120.71,4.79,114.12,4.74,16.36,32.62,36.38,14.64,8760,9.077951184,1.13,4013.01,8.297296862,25.68,64.07,14.9,75.87,6.69,4.1,22,0.46,2369,49.3,82,4.406719247,5.51,194,4.037460978,5.267858159,43.02948861,4.53,0.35,9.14,17.01,69.23,85.41,0,3.21,0,2.62,0.28,1.34,0,7.13,0.05,48.4,12,22,41,2,2,145.0207048,-37.8567601
206061136,0,2,2,1,1,5,23,15,22,18,6,55,21,25,21,18,27,64,15,41,0,0,0,0,0,0,10,19,13,13,9,45,20,30,22,24,16,76,52,58,63,52,38,173,22,12,26,9,9,47,14,28,30,24,26,24,18,74,82,82,89,77,56,248,0,0,0,0,0,0,59,68,59,45,45,172,23,14,30,32,11,76,166.18,5.11,170.77,5.14,175.8,5.17,180.78,5.2,170.91,5.14,10.69,44.46,33.55,11.3,17487,9.769213027,1.02,6020.46,8.702918947,27.33,60.61,22.34,70.74,4.26,4.11,136,1.29,4404,41.66,371,5.916202063,11.99,951,8.995459705,6.857514063,50.21375496,5.51,0.16,8.88,14.93,70.93,70.67,0,4.23,0,1.58,0,0,0,23.53,0.11,48.4,19,31,48,2,4,144.9980517,-37.85284986
206061137,1,1,0,1,0,2,10,8,7,9,18,24,15,23,12,17,18,52,8,46,0,0,0,1,0,1,10,20,11,17,13,48,16,17,13,14,21,44,48,57,51,30,48,138,13,3,12,11,16,26,6,20,15,12,8,18,22,38,64,69,59,49,70,177,0,0,0,0,0,0,43,56,42,35,48,133,21,13,17,14,22,44,116.73,4.76,118.72,4.78,122.75,4.81,126.23,4.84,119.4,4.78,9.7,46.8,32.89,10.6,14664,9.59315079,1.05,5824.87,8.669891961,24.86,64.08,25.49,68.06,3.94,4.8,132,1.48,3159,35.47,331,5.802118375,15.92,1157,12.99124186,7.053585727,45.85526078,6.25,0.31,8.19,14.71,71.54,42.33,0,31.46,0,6.7,0,4.81,0,14.7,0.32,43.9,21,25,28,2,2,144.995637,-37.8399208
206061138,0,0,0,0,0,0,6,5,13,3,14,21,3,4,10,0,5,14,5,14,0,0,0,1,0,1,8,6,7,4,7,17,12,11,8,10,13,29,22,25,31,19,24,75,5,4,7,5,7,16,8,14,11,9,13,7,17,29,33,34,44,26,41,104,0,0,0,0,0,0,23,27,37,18,29,82,10,7,7,8,12,22,190.59,5.25,198.16,5.29,212.05,5.36,227.31,5.43,200.27,5.3,15.17,26.25,38.05,20.52,12871,9.462731998,1.13,2979.99,7.999675224,21,64.08,10.48,72.84,13.76,4.11,111,1.7,3574,54.85,122,4.804021045,6.02,287,4.404542664,5.659482216,50.15247959,6.02,0.69,8.67,17.06,67.98,76.18,0,9.57,0,10.98,0,1.76,0,1.5,0.08,47.6,18,23,32,1,4,145.0176088,-37.84161711
206071139,0,0,0,0,0,0,8,6,5,8,6,19,12,12,10,8,10,30,12,25,0,0,0,0,0,0,5,4,4,4,7,12,3,10,12,6,11,28,23,24,34,27,20,85,5,8,11,4,5,23,12,19,7,14,10,5,12,29,30,39,44,33,32,116,0,0,0,0,0,0,27,32,38,27,18,97,3,7,6,6,14,19,210.29,5.35,218.8,5.39,222.31,5.4,227.83,5.43,217.13,5.38,12.96,39.74,37.38,9.92,4906,8.498214225,0.98,2818.42,7.943931723,25.33,62.74,16.7,74.35,5.59,4.56,118,4.24,1054,37.86,209,5.342334252,16.82,281,10.0933908,5.638354669,45.72039253,6.49,0.11,9.84,13.69,71.84,29.43,0,40.26,0,3.35,0,4.29,0.09,13.27,0.51,42.9,22,15,7,2,2,144.9997617,-37.804598
206071140,0,1,1,0,0,2,10,10,7,6,11,23,26,24,35,13,25,72,14,51,0,0,0,0,0,0,2,1,6,2,4,9,10,8,5,7,7,20,33,27,42,16,34,85,6,3,4,2,5,9,7,9,13,12,12,8,10,32,46,39,55,24,44,118,0,0,0,0,1,0,37,37,44,18,33,99,9,2,11,6,11,19,80.63,4.39,83.38,4.42,87.02,4.47,88.55,4.48,83.68,4.43,13.15,43,33.78,10.08,8296,9.02352875,1.12,3600.52,8.188833558,25,62.7,19.55,71.2,6.34,4.6,106,2.08,1648,32.29,628,6.442540166,21.42,518,10.14890282,6.249975242,39.97423236,5.01,0.16,6.94,12.15,76.53,90.69,0,2.87,0,0.53,0,0,0,5.92,0.03,47,11,19,20,0,3,144.9681265,-37.78571163
206071141,0,4,0,0,0,4,5,6,4,5,7,15,20,31,13,18,14,62,21,46,0,1,1,1,0,3,3,4,5,8,5,17,8,9,7,9,8,25,33,27,24,30,26,81,12,7,10,6,10,23,9,15,10,20,11,14,17,45,43,47,35,44,43,126,0,1,1,1,0,3,31,39,28,34,34,101,12,8,7,10,9,25,79.06,4.37,81.83,4.4,84.73,4.44,86.49,4.46,81.87,4.41,15.54,42.72,34.48,7.27,6467,8.774467601,0.99,5104.02,8.537783744,36.06,50.35,29.34,62.4,2.95,6.74,76,2.29,1115,33.58,300,5.703782475,24.55,574,17.28915663,6.352629396,38.69540212,5,0.36,9.36,14.48,70.28,45.3,0,0,0,3.89,0,6.31,0.04,40.01,0.29,42.6,22,12,8,0,3,144.9881357,-37.80209136
206071142,1,1,1,1,0,3,11,9,10,6,7,25,29,25,33,28,37,86,26,53,0,0,0,0,0,0,15,5,14,4,8,23,18,10,17,9,19,36,41,36,45,28,48,109,12,12,7,11,9,30,8,24,24,11,24,12,17,47,65,47,69,40,65,156,0,0,0,0,0,0,52,39,57,31,52,127,13,8,12,9,13,29,118.64,4.78,111.2,4.71,114.68,4.74,117.38,4.77,114.84,4.74,13.87,42.13,35.2,8.8,9430,9.151651376,1.03,6845.79,8.831389144,32.16,54.98,28.47,64.45,3.09,6.19,45,0.9,1381,27.71,452,6.11368218,29.61,1121,22.49197432,7.021976423,43.37882752,4.72,0.28,7.47,12.42,75.49,56.4,0,4.27,0,2.74,0,0,0,36.6,0.2,40.9,15,14,29,0,3,144.9791334,-37.80104394
206071143,0,1,0,0,0,1,9,18,13,11,5,42,23,29,23,27,22,79,24,58,0,1,1,0,0,2,12,13,4,6,4,23,15,13,14,9,14,36,37,49,43,30,26,122,7,8,13,3,6,24,8,16,15,21,15,20,16,56,52,71,58,50,42,179,0,0,0,1,0,1,38,58,44,40,33,142,14,13,14,10,9,37,112.88,4.73,105.75,4.66,109.86,4.7,113.31,4.73,109.49,4.7,15.83,35.41,38.37,10.39,11473,9.347751728,1.12,4580.29,8.429517594,28.12,61.2,20.03,71.26,5.65,4.15,62,0.94,2308,34.91,836,6.728628613,18.45,436,6.594071385,6.077642243,43.93443312,4.93,0.23,7.97,12.04,74.06,63.44,0,23.75,0,2.1,0,0,0,10.71,0.15,45.4,19,41,28,1,5,144.9843021,-37.78407794
206071144,1,1,0,1,0,2,15,26,25,17,20,68,41,34,46,32,43,112,27,79,1,2,2,0,1,4,14,24,15,29,17,68,25,27,35,42,27,104,93,90,88,90,74,268,19,26,31,16,19,73,22,43,28,32,45,36,36,113,122,124,133,127,111,384,8,2,1,3,1,6,93,92,111,89,87,292,29,32,22,38,24,92,127.31,4.85,130.5,4.87,136.76,4.92,143.09,4.96,131.52,4.88,12.99,43.31,34.68,9.02,26121,10.17049487,1.04,4204.68,8.34395347,26.37,62.86,21.85,70.5,4.82,4.28,67,0.42,6319,39.83,818,6.706862337,15.7,1783,11.23999244,7.486052618,49.63201497,4.71,0.27,11,14.65,69.1,62.79,0,6.89,0,4.26,0.37,2.04,0.05,18.56,0.15,43.5,56,11,69,6,6,145.0040459,-37.82290665
206071145,1,1,1,0,0,2,9,13,12,5,8,30,22,11,11,6,9,28,8,21,0,0,0,0,0,0,6,7,5,5,8,17,11,12,12,5,9,29,35,26,28,17,14,71,2,5,6,2,2,13,7,6,16,20,15,9,14,44,51,46,43,26,28,115,1,2,0,1,0,3,34,38,39,22,22,99,17,8,4,4,6,16,396.26,5.98,414.82,6.03,415.63,6.03,437.78,6.08,408.9,6.01,17.91,30.75,42.78,8.56,8133,9.003685138,1.04,1561.4,7.353338134,22.81,66.09,10.31,79.38,8.37,4.46,75,1.57,2082,43.58,457,6.124683391,13.57,222,4.64726816,5.402677382,54.11214768,4.94,0.4,9.02,12.39,73.4,27.16,0,61.86,0,0,4.61,6.37,0,0,0.55,48.8,21,25,4,1,5,145.0129602,-37.78983975
207011146,0,1,1,0,0,2,2,2,6,3,3,11,2,2,0,0,1,2,1,1,1,0,0,0,1,0,0,2,1,2,1,5,3,0,0,1,0,1,4,9,3,5,9,17,3,2,4,1,2,7,3,3,4,4,6,2,2,12,9,13,9,7,12,29,1,0,0,0,0,0,8,9,8,3,7,20,1,4,1,4,5,9,174.68,5.16,171.78,5.15,176.97,5.18,180.72,5.2,174.48,5.16,26.76,19,41.13,13.12,7586,8.934059722,1.03,2657.26,7.885050796,28.77,58.91,9.08,74.17,14.5,5.43,35,0.98,2069,57.7,98,4.584967479,4.87,87,2.426101506,4.465908119,46.09974817,4.24,0.25,13.07,16.23,65.99,73.62,0,19.07,0,2.92,0,2.61,0,1.79,0.1,43.7,7,26,0,2,3,145.0806392,-37.86734706
207011147,1,1,1,0,0,2,15,10,11,9,8,30,7,7,5,5,3,17,10,16,1,0,0,0,0,0,7,2,4,0,4,6,9,6,9,11,7,26,21,20,23,26,18,69,6,3,7,8,2,18,10,12,12,14,8,9,3,31,35,34,31,35,21,100,0,0,0,0,0,0,27,28,27,27,16,82,8,6,4,8,5,18,94.04,4.54,95.37,4.56,98.58,4.59,101.32,4.62,95.99,4.56,23.52,18.78,40.26,17.44,15586,9.654128354,1.14,2790.43,7.933950985,28.03,58.03,8.58,73.89,14.96,4.74,159,2.2,4381,60.74,65,4.17438727,3.1,170,2.356855677,5.135798437,44.02282529,5.22,0.31,9.89,18.7,65.99,86.79,0,8.26,0,2.67,0,0,0,2.27,0.04,47.5,18,42,21,0,6,145.0805568,-37.80980551
207011148,2,0,3,1,2,4,14,6,12,11,11,29,4,2,6,2,3,10,4,8,4,0,0,0,1,0,8,1,4,2,2,7,11,10,11,5,12,26,25,25,38,19,24,82,4,5,4,5,2,14,7,8,15,10,8,11,7,29,43,35,46,30,32,111,1,0,0,0,0,0,32,30,39,26,29,95,11,5,7,4,3,16,247.53,5.51,258.3,5.55,254.31,5.54,268.13,5.59,253.38,5.53,25.94,16.92,41.14,16,19942,9.900583339,1.04,2253.58,7.720275342,24.81,61.15,4.54,74.95,18.58,4.94,375,4.02,6088,65.27,73,4.290459441,2.36,159,1.704545455,5.068904202,54.75022586,4.19,0.18,11.82,19.61,63.92,61.8,0,27.85,0,4.38,0,3.95,0.02,0.43,0.16,50.6,22,98,13,0,7,145.083894,-37.79189037
207011149,0,1,1,0,0,2,16,16,15,15,18,46,10,2,12,7,13,21,7,13,1,0,0,0,0,0,6,9,5,11,9,25,10,11,9,10,12,30,34,39,38,41,42,118,9,12,10,12,11,34,8,30,18,14,14,12,13,40,52,53,52,53,55,158,0,0,0,0,1,0,39,44,38,43,46,125,13,9,14,10,9,33,100.77,4.61,102.74,4.63,105.98,4.66,108.96,4.69,103.16,4.64,24.12,19.27,40.96,15.66,20029,9.904936502,1.13,2746.87,7.918217361,21.69,65.72,6.3,75.97,16.21,4.01,41,0.41,5567,55.94,164,5.099866428,4.23,275,2.763541353,5.616771098,45.95890537,5.64,0.27,11.16,16.34,67.64,80.97,0,11.7,0,1.26,0,0,0,6.07,0.06,46.8,27,57,58,5,4,145.0740167,-37.83844179
207011150,1,2,1,0,1,3,6,12,8,10,8,30,3,3,3,2,5,8,1,4,0,0,0,0,0,0,11,4,3,5,5,12,6,7,7,3,3,17,23,30,20,15,21,65,4,6,5,3,3,14,2,8,11,9,5,9,6,23,35,39,25,24,27,88,0,0,1,0,0,1,24,33,22,21,23,76,11,6,3,3,4,12,114.52,4.74,117.39,4.77,121.51,4.8,125.11,4.83,117.8,4.77,26.5,19.22,42.5,11.78,15953,9.677402178,1.07,2805.21,7.939233681,19.65,68.16,4.7,77.63,15.58,4.21,41,0.5,4906,60.22,179,5.187385806,4,161,1.976187554,5.081404365,46.16120839,4.37,0.22,10.92,16.19,68.38,72.22,0,13.17,0,2.6,0.77,6.42,0,4.82,0.1,50,9,39,11,1,3,145.0719391,-37.85472455
207011151,1,0,2,0,1,2,14,16,16,9,17,41,18,14,16,7,20,37,13,16,1,1,1,0,1,2,12,15,14,6,18,35,14,11,15,6,15,32,45,27,37,23,44,87,17,9,15,8,12,32,11,15,24,23,23,11,25,57,70,51,60,34,70,145,1,1,0,1,1,2,55,44,46,25,53,115,15,7,14,9,17,30,142.57,4.96,147.02,4.99,152.23,5.03,157.23,5.06,147.27,4.99,17.4,40.57,32.22,9.81,20704,9.938082197,1.03,3648.41,8.202046735,25.42,61.93,17.73,71.34,8.81,5.31,24,0.21,5161,44.71,309,5.733341277,8.72,754,6.531531532,6.625392368,49.59103016,5.78,0.45,8.74,14.85,71.84,74.75,0,5.96,0,8.8,0,0.77,0,9.72,0.09,46.7,27,15,52,2,7,145.0315717,-37.8244073
207011152,1,0,0,1,0,1,6,4,6,7,9,17,7,8,5,2,5,15,4,11,0,0,0,0,1,0,5,4,7,1,13,12,10,7,5,5,6,17,22,14,18,17,18,49,9,4,4,8,4,16,5,6,10,8,11,5,10,24,32,22,29,22,29,73,0,0,0,1,0,1,21,19,25,16,25,60,11,3,4,6,4,13,94.77,4.55,96.59,4.57,99.34,4.6,102.34,4.63,96.9,4.57,19.33,34.9,34.84,10.93,13572,9.515764126,1.06,3548.2,8.174195712,23.54,64.51,12.53,75.19,9.56,4.34,19,0.25,3779,50.43,156,5.049856007,7.14,403,5.37835313,5.998936562,43.48704206,5.53,0.33,10.06,15.72,69.24,87.55,0,8.02,0,1.89,0,0,0,2.55,0.04,45.3,25,20,21,1,5,145.0499044,-37.83128475
207011153,0,0,4,1,0,5,18,9,21,19,16,49,17,18,13,15,21,46,19,33,0,0,0,1,0,1,6,8,11,7,8,26,27,9,15,12,12,36,51,36,51,41,39,128,9,8,11,8,4,27,17,15,28,22,14,16,20,52,79,58,67,58,59,183,0,0,2,1,0,3,59,42,55,47,49,144,20,16,12,11,10,39,168.11,5.12,172.33,5.15,179.81,5.19,182.33,5.21,173.42,5.16,21.92,23.72,39.43,14.92,23587,10.06845099,1.09,2239.29,7.71391413,20.25,66.5,6.89,75.36,15.53,4.06,257,2.17,6828,57.56,273,5.609471795,6.03,473,3.987523183,6.159095388,51.95320711,3.96,0.44,9.54,16.23,69.38,84.9,0,6.41,0,1.88,1.65,0.52,0,4.64,0.05,48.3,36,74,47,0,11,145.0332526,-37.80345331
207011154,0,0,0,0,0,0,4,1,3,4,7,8,2,1,1,1,1,3,2,2,1,0,0,0,1,0,3,0,3,2,5,5,3,0,0,3,4,3,9,7,3,4,12,14,3,1,2,6,4,9,5,3,2,1,5,5,5,11,12,8,8,9,18,25,1,0,0,0,1,0,9,7,7,8,16,22,3,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,26.05,19.2,41.28,13.46,6305,8.749098248,1.07,1570.11,7.35890096,23.96,63.12,6.34,77.53,13.76,3.83,153,4.84,1953,61.84,61,4.110873864,3.5,54,1.709943002,3.988984047,0,3.77,0.13,11.37,15.64,67.99,80.36,0,4.94,0,0,0,14.25,0,0.45,0.07,53.4,7,30,9,0,3,145.0523855,-37.79056781
207011155,1,0,1,1,0,2,10,12,6,2,14,20,10,14,3,6,5,23,9,7,0,0,0,0,1,0,6,4,2,3,4,9,4,13,6,7,4,26,23,20,20,24,24,64,7,6,6,4,4,16,7,7,13,22,6,7,9,35,36,42,27,31,34,100,0,0,0,0,0,0,30,31,22,26,29,79,6,11,5,5,5,21,101.34,4.62,102.88,4.63,106.54,4.67,109.3,4.69,103.59,4.64,25.17,18.26,42.49,14.09,15910,9.674703121,1.11,2789.96,7.933782538,21.5,66.02,5.66,75.33,17.04,3.84,18,0.22,4452,55.59,111,4.709530201,3.85,210,2.622050194,5.347107531,44.89062248,4.79,0.26,10.69,16.07,68.66,89.27,0,2.3,0,2.24,0,0,0,6.18,0.03,46.1,19,51,15,3,7,145.0840325,-37.82450018
207021156,1,0,1,0,0,1,5,6,11,6,7,23,0,1,2,1,1,4,1,3,1,0,0,1,0,1,2,3,1,4,5,8,6,7,6,3,7,16,16,11,16,7,18,34,3,0,2,0,0,2,0,2,4,7,4,10,5,21,21,18,20,18,23,56,0,0,0,0,0,0,20,15,16,13,16,44,1,3,4,5,7,12,211.38,5.35,217.99,5.38,216.36,5.38,226.78,5.42,215.24,5.37,20.08,19.17,38.37,22.39,10868,9.293577971,1.04,1629.12,7.395795271,36.14,51.7,5.71,74.54,17.57,3.94,327,6.58,3573,71.95,15,2.708050201,1.37,56,1.127668143,4.025351691,49.9065137,3.69,0.24,14.78,21.43,56.97,48.77,0,47.84,0,1.37,0.12,0,0,1.9,0.26,55.5,10,56,0,0,3,145.0871799,-37.76888476
207021157,1,1,0,1,1,2,19,19,14,15,19,48,1,3,5,1,1,9,1,7,2,1,1,0,0,2,5,3,3,3,5,9,13,14,12,13,8,39,27,36,32,29,30,97,6,4,4,7,7,15,6,7,19,10,16,17,12,43,48,47,48,46,42,141,0,0,1,0,0,1,37,32,36,37,34,105,11,15,12,9,8,36,186.07,5.23,189.89,5.25,194.78,5.27,199.5,5.3,190.25,5.25,18.39,21.18,38.42,22.01,18360,9.817929664,1.08,2092.46,7.646095686,35.15,51.92,5.78,74.67,16.74,5.67,720,8.81,5478,66.99,30,3.401197382,2.34,173,2.115690351,5.153291594,51.54413074,4.12,0.26,13.21,21.13,58.64,74.62,0,18.15,0,1.64,0.4,1.31,0,3.5,0.09,55,23,106,0,0,4,145.1238526,-37.78482824
207021158,5,2,1,1,2,4,16,9,21,19,10,49,2,2,3,2,1,7,2,5,0,0,0,1,0,1,3,5,4,4,0,13,4,5,9,11,6,25,27,24,27,23,15,74,4,3,10,8,4,21,12,10,7,7,17,17,10,41,34,31,44,41,25,116,0,0,0,0,0,0,28,20,33,32,20,85,6,11,11,9,5,31,151.51,5.02,154.57,5.04,160.12,5.08,163.09,5.09,155.4,5.05,21.72,21.04,40.26,16.98,27047,10.20533137,1.08,2420.97,7.791923565,32.34,55.26,4.4,74.88,18.88,5.57,987,7.81,8867,70.16,39,3.663561646,1.29,133,1.052298441,4.890349128,51.53692342,4.14,0.13,13.85,21.13,58.46,67.51,2.4,26.47,0,2.18,0,0,0,1.04,0.13,52.4,19,142,0,0,6,145.1638919,-37.77886257
207021159,0,1,0,2,0,3,6,3,4,6,5,13,1,1,1,1,1,3,1,2,0,1,1,0,0,2,2,2,0,2,3,4,5,5,3,3,2,11,15,11,10,14,12,35,0,2,4,0,0,6,4,1,5,6,10,4,6,20,20,18,21,18,18,57,0,0,0,0,0,0,16,14,16,11,13,41,4,4,5,7,5,16,149.49,5.01,153.16,5.03,160.25,5.08,165.1,5.11,154.3,5.04,21.53,19.63,42.87,15.97,16484,9.710145492,1.07,1022.76,6.930260134,23.86,62.14,2.66,67.22,28.47,4.53,471,5.7,5950,72.03,14,2.63905733,0.99,72,0.871670702,4.276666119,48.93913328,3.47,0.13,15.13,22.51,55.92,53.08,19.72,26.07,0,0.94,0,0,0,0.2,0.22,61.3,9,115,0,0,3,145.148633,-37.75404739
207021160,0,1,0,0,0,1,4,9,3,6,4,18,0,1,0,1,0,2,0,3,0,0,0,0,0,0,0,1,1,0,0,2,7,3,5,7,2,15,6,12,11,12,6,35,2,1,4,5,1,10,6,5,6,7,4,6,4,17,12,19,15,18,10,52,0,0,0,0,0,0,9,14,9,14,8,37,3,5,6,4,2,15,49.18,3.9,50.65,3.93,51.86,3.95,53.25,3.97,50.57,3.92,20.08,17.87,39.02,23.03,13152,9.484329117,1.07,2214.82,7.702926415,31.9,57.58,3.32,75.37,19.22,4.62,437,7.32,4198,70.37,20,2.995732274,1.13,51,0.854844117,3.931825633,37.17857014,3.64,0.08,15.25,20.82,58.38,75.91,0,21.71,0,2.38,0,0,0,0,0.09,52.9,11,63,0,0,4,145.1122726,-37.76386776
207031161,3,2,1,0,2,3,12,15,11,12,11,38,3,3,3,3,1,9,1,10,0,0,0,0,0,0,8,5,2,4,5,11,8,10,12,9,11,31,24,24,30,25,16,79,5,6,7,3,6,16,7,9,17,13,7,12,11,32,42,37,38,37,27,112,1,0,1,0,0,1,37,33,30,29,24,92,5,4,8,8,3,20,142.16,4.96,145.15,4.98,149.17,5.01,153.51,5.03,145.49,4.98,24.09,19.73,39.12,17.06,19822,9.894547711,1.06,2302.96,7.741950531,31.34,57.88,6.1,78.47,13.42,4.24,196,2.09,5576,59.47,83,4.418840608,3.21,231,2.463737201,5.442417711,49.2748476,5.67,0.12,12.99,18.08,63.31,74.47,0,11.31,0,2.91,0,0,0.06,5.05,0.09,50.9,24,122,0,2,8,145.1529073,-37.81655832
207031162,0,0,1,1,0,2,4,5,6,7,7,18,1,1,1,1,0,3,1,1,1,0,0,0,0,0,3,2,0,2,1,4,7,3,3,2,4,8,11,12,9,11,8,32,1,1,0,2,2,3,1,4,7,6,4,4,5,14,19,18,13,15,13,46,0,0,0,0,0,0,15,14,12,9,10,35,4,4,1,6,3,11,122.3,4.81,126.66,4.84,130.75,4.87,134.53,4.9,126.57,4.84,23.09,19.01,37.52,20.39,10584,9.267098706,1.11,2942.67,7.987072611,35.9,53.1,9.11,74.22,13.5,4.25,66,1.37,3158,65.78,37,3.610917913,2.53,90,1.874609456,4.49980967,44.85275774,8.08,0,14.17,18.75,61.06,78.66,0,18.24,0,3.1,0,0,0,0,0.07,50.8,6,47,0,0,3,145.1465399,-37.83935777
