Zones,T_Sig,T_Stop,Schols,B_Stop,P_Sped,LN_AVKT,Total,Fatal,Serio,Minor,S1,S2,S3S,S4S,X2,X3,X4,X5,X5A,X5B,X6,X7,X8,X9,LNPOP,Y_POP,HHD1,HHD2,Cyc,X12,X13,X14,X15,Unemp,X17,X18,X20,E1,E2,E3,E4,E5,L2,L3,L4,L5,L6,L7,L8,Resi,Coma,Index,L11,VKT_10,LN_VKT_10,VKT_11,LN_VKT_11,VKT_12,LN_VKT_12,VKT_13,LN_VKT_13,AVKT ,TPOP,Long,Lat
2119705,1,0,1,1,43.46,3.465911951,2,0,0,2,55.29411765,25.294,39.412,15.882,27.52722,35.92535,12.28616,1.028391167,49.14463,50.85537,643,1732.15537,35,1431,6.466144724,24.26128,28.571,64.2857,2.73556,2.6,5.90551,77.95276,12.20472,4.60432,1.21581,67.17325,2.12766,20.84592,15.70997,10.87613,43.50453,5.43807,0,0,0,29.52016,0,0,0,70.47984,0,0.11196,0.37121,38.40396746,3.648160774,16.80293901,2.821553812,40.80999568,3.708927044,41.55458751,3.727007925,32.00563405,643,145.0914454,-37.70702627
2119706,0,0,0,1,0,0,1,0,0,1,60.36036036,18.919,36.036,24.324,17.61006,38.99371,21.174,1.097777778,48.42767,51.57233,477,2812.48284,41,1483,6.156978986,22.22222,32.237,53.9474,2.36967,2.6,3.92157,76.47059,17.64706,5.57491,0,64.92891,0,23.47418,21.59624,9.85915,38.02817,4.22535,0,18.26719,0,0,0,0,0,81.73281,0,0.06135,0.16782,0,0,0,0,0,0,0,0,0,472,145.1082249,-37.71869407
2119707,0,0,0,2,40,0,0,0,0,0,61.70212766,17.021,39.362,22.34,21.14286,44.57143,11.42857,0.871657754,53.42857,46.57143,350,3461.06239,38,1963,5.857933154,22.85714,26.724,64.6552,4.25532,2.8,0,71.79487,24.78632,6.37394,0,62.76596,7.97872,18.71658,22.99465,14.97326,36.8984,4.27807,0,0,0,0,0,0,0,100,0,0,0.10113,0,0,0,0,0,0,0,0,0,350,145.1019663,-37.71788211
2119708,0,0,0,0,40,0,0,0,0,0,68.18181818,16.667,50,18.182,20.83333,43.18182,12.12121,1.275862069,44.69697,55.30303,264,3248.87645,38,1583,5.575949103,23.86364,23.596,68.5393,0,2.9,0,76.92308,19.78022,3.48485,0,67.93893,6.10687,19.08397,21.37405,16.03053,36.64122,6.87023,0,0,0,0,0,0,0,100,0,0,0.08126,0,0,0,0,0,0,0,0,0,264,145.0974636,-37.71686549
2119709,0,0,0,0,0,0,0,0,0,0,71.42857143,9.89,49.451,21.978,19.82759,37.35632,14.94253,0.87027027,54.02299,45.97701,348,1989.13029,37,1512,5.846438775,27.87356,32.8,51.2,2.35294,2.8,4,84,12,4.89209,0,67.64706,2.94118,23.66864,18.93491,4.73373,40.8284,11.83432,0,40.61618,0,0,0,0,0,59.38382,0,0.17657,0.17395,0,0,0,0,0,0,0,0,0,346,145.1089558,-37.71609594
2119710,0,0,0,2,50,3.234651146,0,0,0,0,66.66666667,14.667,39.333,27.333,20.76613,39.51613,14.1129,1.079831933,48.18548,51.81452,496,2081.44568,38,1220,6.204557763,25.60484,32.065,56.5217,0,2.7,5.97826,71.73913,20.65217,4.06627,0,63.30645,2.41935,17.67068,21.68675,7.63052,46.18474,4.81928,0,0,0,0,0,0,0,100,0,0,0.23782,2.455926825,0.898504215,71.15756155,4.264896595,2.579042246,0.947418107,2.617301948,0.962143996,25.39751021,495,145.1135157,-37.70394403
2119711,0,0,0,4,60,0,6,0,0,6,53.84615385,17.949,36.752,17.094,21.93211,39.68668,14.62141,1.031914894,49.34726,50.65274,383,1443.22974,37,1141,5.945420609,23.75979,40.136,51.0204,0,2.4,10.06711,74.49664,12.08054,9.95542,0,59.34066,6.59341,20.67039,12.84916,15.64246,44.13408,3.35196,0,15.91041,0,0,0,0,0,84.08959,0,0.05218,0.26468,0,0,0,0,0,0,0,0,0,382,145.1100685,-37.70197049
2119712,0,0,0,0,60,3.464475167,16,0,4,12,59.2920354,19.469,33.628,25.664,25.06812,36.78474,9.80926,1.05027933,49.04632,50.95368,367,2173.73496,33,1365,5.905361848,28.33787,31.25,66.4063,2.23464,2.9,10.48387,71.77419,17.74194,9.36107,0,66.48045,5.58659,13.73626,21.42857,18.68132,37.91209,4.94505,0,0,0,0,0,0,0,100,0,0,0.16883,10.66409739,2.366882715,74.11739262,4.305650223,11.09755559,2.406724867,11.40171879,2.433764115,31.95968187,367,145.0927472,-37.6994912
2119713,0,0,0,1,50,2.630534089,1,0,0,1,61.29032258,30.108,39.785,21.505,23.34294,46.10951,8.35735,1,50.72046,49.27954,347,1135.87058,41,1643,5.85220248,22.1902,33.333,58.7719,1.54639,3,2.65487,67.25664,30.0885,6.29371,1.54639,63.40206,3.09278,19.68912,15.54404,9.84456,46.63212,6.21762,0,65.15081,0,0,0,0,0,34.84919,0,0.41858,0.30637,15.22432124,2.72289423,9.106631459,2.20900288,17.31259241,2.851434122,17.78712694,2.87847499,13.8811817,348,145.0988756,-37.6967069
2119714,2,0,0,0,80,2.264760465,5,0,0,5,60.60606061,12.879,41.667,18.939,20.14388,42.92566,6.71463,0.939814815,51.79856,48.20144,417,2537.03703,39,1695,6.03787092,30.21583,20.149,70.1493,2.88462,2.9,0,82.57576,15.15152,6.39777,1.44231,70.19231,1.44231,17.84038,19.71831,14.55399,43.66197,2.8169,0,0,0,0,0,29.31997,0,70.68003,0,0.11094,0.16515,2.653787516,0.975987871,23.47729582,3.156033819,2.755370314,1.013551849,2.850528556,1.047504435,9.628817882,419,145.0949249,-37.69498313
2119715,1,0,0,4,60,0,4,0,0,4,56.32911392,24.684,32.911,23.418,22.98658,40.77181,15.26846,1.055172414,48.8255,51.1745,596,1661.67804,39,1509,6.390240667,20.97315,30.667,62.2222,1.97368,2.6,1.33333,72,23.11111,4.98442,0.98684,67.76316,3.94737,15.56291,19.53642,13.24503,48.01325,1.65563,0,18.31968,0,0,0,0,0,81.68032,0,0.06156,0.35867,0,0,0,0,0,0,0,0,0,596,145.1120998,-37.69762281
2119716,0,0,0,0,0,0,0,0,0,0,45.58823529,26.471,25,20.588,20.93023,41.86047,18.21705,1.056,48.44961,51.55039,258,2280.71063,46,1700,5.549076085,18.99225,26.316,63.1579,0,2.8,4.21053,73.68421,18.94737,4.66238,0,68.70229,0,16.2963,17.77778,20,41.48148,2.22222,0,0,0,0,0,0,0,100,0,0,0.11268,0,0,0,0,0,0,0,0,0,257,145.1077758,-37.69366995
2119717,0,0,0,2,65,0,0,0,0,0,47.05882353,28.235,25.882,21.176,21.91358,48.45679,12.96296,0.94011976,51.85185,48.14815,324,2045.06696,44,1631,5.780743516,16.66667,28.448,62.069,1.6129,2.7,0,77.19298,22.80702,4.64441,0,62.36559,1.6129,22.04301,18.8172,15.5914,35.48387,8.06452,0,0,0,0,0,0,0,100,0,0,0.15843,0,0,0,0,0,0,0,0,0,324,145.1035423,-37.69359967
2119718,1,0,0,5,60,0,1,0,1,0,60,27.368,34.737,25.263,20.22792,48.43305,6.83761,1.011494253,49.57265,50.42735,351,1589.88705,40,1750,5.857933154,24.50142,22.222,70.3704,0,3.1,3.7037,61.11111,35.18519,5.58511,0,68.62745,7.35294,22,24,12.5,38,2,0,38.06409,0,0,0,0,0,61.93591,0,0.1601,0.22014,0,0,0,0,0,0,0,0,0,350,145.1256657,-37.70144615
2119719,1,0,1,1,44.29,4.51371603,2,0,0,2,60.16949153,27.119,18.644,41.525,24.0113,43.50282,4.51977,0.93989071,51.41243,48.58757,354,1493.03765,34,2071,5.872117789,27.9661,14.815,77.7778,1.35135,3.1,0,58.8785,38.31776,6.46388,0,76.57658,2.7027,21.07623,19.73094,16.59193,34.52915,5.38117,0,0,0,0,0,0,0,100,0,0,0.23777,20.29139409,3.01019686,231.2294516,5.443410514,22.26010018,3.102795846,23.56141316,3.159610338,91.26031527,355,145.1402843,-37.68466318
2119720,0,0,0,2,0,0,0,0,0,0,53.40909091,22.727,23.864,29.545,10.50228,26.48402,50.68493,1.801282051,35.61644,64.38356,438,2517.76205,67,549,6.079933195,12.32877,62.222,30,0,1.9,22.52747,53.84615,16.48352,13.3995,0,85.31469,0,23.44828,16.55172,12.41379,35.17241,12.41379,0,0,0,0,0,0,0,100,0,0,0.17357,0,0,0,0,0,0,0,0,0,437,145.1293613,-37.68811347
2119721,0,0,0,2,50,0,0,0,0,0,63.82978723,23.404,34.043,29.787,19.50617,45.67901,4.69136,1.10880829,47.16049,52.83951,405,1652.12571,30,1788,6.008813185,30.12346,26.667,65,0,3.3,2.47934,60.33058,34.71074,6.14152,0,74.12281,1.31579,17.82609,26.08696,19.13043,33.04348,3.91304,0,0,0,0,0,0,0,100,0,0,0.24635,0,0,0,0,0,0,0,0,0,407,145.1216022,-37.6882274
2119722,0,0,0,0,55,0,0,0,0,0,54.46428571,35.714,29.464,25,24.93225,44.44444,4.60705,0.983957219,50.1355,49.8645,369,978.12568,35,1841,5.916202063,26.01626,14.912,75.4386,1.40187,3.2,3.50877,62.2807,29.82456,5.85938,0,70.09346,5.14019,21.2963,16.2037,16.66667,43.05556,1.38889,0,24.38661,0,0,0,0,0,75.61339,0,0.08734,0.3793,0,0,0,0,0,0,0,0,0,371,145.1230994,-37.69061193
2119723,0,0,0,2,60,0,0,0,0,0,63.2,25.6,44,19.2,22.22222,42.52137,11.11111,1.039130435,48.93162,51.06838,468,2768.36088,41,1557,6.150602768,24.1453,22.93,69.4268,1.16279,3,0,68.98734,31.01266,5.16039,0,71.31783,2.32558,20.38462,19.23077,13.84615,40,3.46154,0,7.66562,0,0,0,0,0,92.33438,0,0.02324,0.16941,0,0,0,0,0,0,0,0,0,469,145.1255546,-37.69422524
2119724,0,0,0,0,45,0,0,0,0,0,73.38129496,20.144,38.849,34.532,18.97655,50.74627,1.91898,1.057017544,48.61407,51.38593,469,2066.97305,39,2042,6.150602768,28.35821,18.954,72.549,2.08333,3,0,69.93464,30.06536,6.48715,0,70.48611,5.20833,17.4216,21.60279,15.67944,39.02439,3.83275,0,0,0,0,0,0,0,100,0,0,0.2269,0,0,0,0,0,0,0,0,0,469,145.1334809,-37.69502805
2119725,0,0,0,1,60,0,0,0,0,0,61.02941176,27.941,33.088,27.941,19.60784,46.84096,9.58606,1,50.10893,49.89107,459,2438.25418,40,1981,6.131226489,23.96514,19.048,75.5102,1.13636,3.1,2.01342,62.41611,35.57047,3.55677,1.13636,74.24242,3.40909,19.31818,17.80303,20.07576,37.12121,4.54545,0,0,0,0,0,0,0,100,0,0,0.18866,0,0,0,0,0,0,0,0,0,460,145.1305812,-37.69305135
2119726,0,0,0,3,46,0,0,0,0,0,63.77952756,19.685,37.795,25.984,19.67593,44.90741,6.94444,1.107317073,47.4537,52.5463,432,2822.11673,36,1787,6.068425588,28.47222,20.149,69.403,1.30435,3,2.23881,77.61194,20.14925,3.48189,0,70,8.69565,18.80342,15.38462,19.65812,41.02564,5.12821,0,0,0,0,0,0,0,100,0,0,0.15308,0,0,0,0,0,0,0,0,0,432,145.1347572,-37.69025553
2119727,0,0,0,0,0,0,0,0,0,0,50.61728395,23.457,33.333,17.284,21.51163,39.53488,16.56977,1.041420118,48.83721,51.16279,344,2896.87982,39,1062,5.843544417,22.38372,40.426,51.0638,4.32432,2.3,4.86111,79.16667,13.88889,0,1.62162,75.13514,4.86486,25.39683,20.63492,15.34392,33.86243,1.5873,0,0,0,0,0,0,0,100,0,0,0.11909,0,0,0,0,0,0,0,0,0,345,145.1075256,-37.7140546
2119728,0,0,1,3,44.29,0,1,0,0,1,50.54945055,19.78,36.264,14.286,23.39181,38.0117,15.20468,1,49.7076,50.2924,342,2065.80494,37,1235,5.828945618,23.39181,37.5,52.5,1.84049,2.7,0,83.19328,16.80672,4.58136,1.84049,74.84663,1.84049,16.76647,18.56287,17.96407,32.33533,7.18563,0,16.52295,0,18.58986,0,0,0,64.88719,0,0.14233,0.16458,0,0,0,0,0,0,0,0,0,340,145.101968,-37.71565348
2119729,0,0,0,1,0,0,1,0,1,0,57.98319328,26.891,37.815,20.168,22.49322,41.19241,13.27913,1.016393443,49.5935,50.4065,369,3083.24114,38,1463,5.910796644,23.03523,30.827,61.6541,3.48837,2.8,8.33333,71.21212,17.42424,8.78594,1.74419,63.95349,1.74419,17.75148,18.3432,15.38462,42.01183,4.73373,0,0,0,0,0,0,0,100,0,0,0.11968,0,0,0,0,0,0,0,0,0,369,145.0963184,-37.71398261
2119730,0,0,1,1,43.33,0,3,0,0,3,49.61832061,19.847,32.061,17.557,25.4818,40.47109,11.56317,1.025974026,49.46467,50.53533,467,2105.07045,40,1364,6.148468296,22.48394,32.609,57.0652,1.26582,2.5,9.78261,76.08696,11.95652,7.62463,2.53165,69.62025,1.26582,24.68085,16.17021,13.61702,37.87234,7.65957,0,0,0,12.7327,0,0,0,87.2673,0,0.04048,0.22232,0,0,0,0,0,0,0,0,0,468,145.0956767,-37.70111717
2119731,0,0,0,2,40,0,0,0,0,0,59.09090909,26.136,37.5,21.591,24.38424,30.54187,26.35468,1.451807229,41.133,58.867,406,3423.76884,41,1081,6.008813185,18.71921,41.42,50.8876,5.43478,2.1,14.63415,73.78049,11.58537,8.06175,3.26087,70.1087,4.8913,22.40437,16.39344,15.30055,39.34426,3.27869,0,0,0,0,0,0,0,100,0,0,0.11887,0,0,0,0,0,0,0,0,0,407,145.0953252,-37.70625065
2119732,0,0,1,0,43.33,0,2,0,1,1,65.54621849,23.529,27.731,37.815,19.6319,46.62577,2.76074,1.145695364,46.62577,53.37423,326,2221.51722,35,2272,5.780743516,30.9816,17,72,1.6129,3.4,0,61,34,4.20499,0,72.04301,4.83871,15.30055,27.3224,8.74317,43.71585,1.63934,0,0,0,17.38472,0,0,0,82.61528,0,0.05788,0.14585,0,0,0,0,0,0,0,0,0,324,145.1328044,-37.69967796
2119733,0,0,0,0,0,0,0,0,0,0,68.60465116,13.953,34.884,33.721,15.40881,44.96855,16.3522,0.98125,50,50,318,1861.57862,42,1545,5.758901774,23.27044,20.388,57.2816,0,2.9,0,66.01942,31.06796,0,0,75.86207,4.02299,23.42857,13.14286,12.57143,45.14286,4,0,7.14365,0,0,0,0,0,92.85635,0,0.02156,0.17029,0,0,0,0,0,0,0,0,0,317,145.1383847,-37.6991721
2119734,0,0,0,0,0,0,2,0,0,2,62.13592233,24.272,30.097,32.039,18.03279,50.4918,1.96721,1.156028369,45.90164,54.09836,305,2178.92548,42,2036,5.717027701,29.5082,13.636,69.3182,1.5,3.4,3.40909,44.31818,52.27273,0,0,76,6,14.57286,18.59296,14.57286,43.21608,4.52261,0,0,0,0,0,0,0,100,0,0,0.13952,0,0,0,0,0,0,0,0,0,304,145.139349,-37.69577711
2119735,0,0,0,0,44,0,0,0,0,0,67.17557252,24.427,32.061,35.115,19.28783,46.88427,3.56083,1.017964072,49.5549,50.4451,337,2221.68414,36,2539,5.82008293,30.26706,7.447,72.3404,1.46341,3.7,0,57.29167,39.58333,4.59057,0,81.95122,3.90244,18.04878,17.07317,25.36585,34.14634,5.36585,0,0,0,0,0,0,0,100,0,0,0.15169,0,0,0,0,0,0,0,0,0,337,145.1398994,-37.69145355
2119736,0,0,2,1,43.33,0,0,0,0,0,70.65217391,19.565,32.609,38.043,19.31818,40.90909,7.95455,1.007633588,49.24242,50.75758,264,1205.72894,25,1916,5.572154032,31.81818,23.75,76.25,3.94737,3.5,0,61.25,38.75,4.98034,0,75.65789,3.94737,25.16129,29.67742,8.3871,32.90323,3.87097,0,10.45546,0,40.20466,0,0,0,49.33988,0,0.25387,0.21813,0,0,0,0,0,0,0,0,0,263,145.1392368,-37.68809404
2119737,0,0,0,2,0,0,0,1,0,0,68.68686869,28.283,35.354,33.333,24.0678,50.84746,3.05085,0.915584416,51.86441,48.13559,295,2830.61564,39,2075,5.686975356,22.0339,10.345,68.9655,0,3.4,0,60,36.66667,4.625,2.1978,76.92308,4.94505,18.03279,26.77596,18.03279,30.60109,6.55738,0,0,0,0,0,0,0,100,0,0,0.10422,0,0,0,0,0,0,0,0,0,295,145.1323347,-37.69757343
2119738,0,0,0,0,0,0,0,0,0,0,53.52112676,38.028,32.394,21.127,21.77419,39.51613,12.09677,1.156521739,46.77419,53.22581,248,3209.9919,38,1156,5.513428746,26.6129,36.937,57.6577,2.14286,2.4,2.75229,88.99083,8.25688,5.43046,2.14286,66.42857,2.14286,21.73913,12.31884,7.97101,50.72464,4.34783,0,0,0,0,0,0,0,100,0,0,0.07726,0,0,0,0,0,0,0,0,0,248,145.1057737,-37.70889261
2119739,0,0,0,6,40,2.6420196,0,0,0,0,45.09803922,29.412,28.431,16.667,29.62963,35.06173,18.2716,1.540880503,39.75309,60.24691,405,2200.87363,41,1083,6.001414878,17.03704,40.351,50.2924,0,2.2,10.58824,82.94118,6.47059,12.67606,2.04082,66.83673,7.65306,18.59296,23.11558,12.0603,39.69849,3.51759,0,26.84733,0,0,0,0,0,65.36241,7.79026,0.13958,0.18356,9.082982874,2.206402649,23.54768679,3.15902759,9.493930158,2.250652664,9.752292809,2.277502417,14.04153327,404,145.0984401,-37.70658637
2119740,0,0,0,3,42.5,0,3,0,1,2,50.67567568,24.324,33.108,17.568,25.77519,35.85271,15.89147,0.992277992,50,50,516,2735.49828,37,1316,6.246106765,22.48062,32.127,56.1086,2.71318,2.3,12.66968,75.56561,9.50226,7.74963,1.16279,63.17829,3.48837,17.89883,19.06615,12.06226,45.52529,4.28016,0,0,0,0,0,0,0,94.84088,5.15912,0.01528,0.18863,0,0,0,0,0,0,0,0,0,516,145.1023112,-37.7069211
2119741,3,0,0,5,50,2.232081388,11,0,2,9,50.87719298,17.544,31.579,19.298,22.28571,34.28571,28.28571,1.095808383,48,52,350,1723.7477,47,1171,5.857933154,15.14286,37.097,50,6.13497,2,11.11111,76.98413,9.52381,3.33333,0,58.28221,6.13497,16.9697,12.72727,14.54545,47.87879,4.24242,0,0,0,0,6.88813,0,0,46.18979,46.92208,0.28317,0.20305,11.762083,2.464881052,3.833896256,1.343881585,12.36174935,2.514606975,12.69793204,2.541439148,9.319242866,350,145.1062869,-37.70533081
2119742,0,0,0,4,60,2.59800058,5,0,1,4,67.1641791,13.433,52.239,14.925,22,44.4,10.8,1.185840708,45.6,54.4,250,1058.73654,39,1325,5.509388337,22.8,29.787,59.5745,2.14286,2.6,9.78261,80.43478,9.78261,0,0,68.57143,4.28571,23.44828,8.27586,22.75862,39.31034,4.13793,0,0,0,0,0,0,53.25589,46.74412,0,0.2778,0.2333,13.55430036,2.606703867,12.5714499,2.531428362,14.1847855,2.652169947,14.52509379,2.67587776,13.43684526,247,145.1107663,-37.70946777
2119743,0,0,0,3,0,0,2,0,1,1,54.54545455,10.744,35.537,19.008,24.41614,35.66879,14.22505,1.190697674,45.43524,54.56476,471,2982.71998,37,1318,6.154858094,25.69002,38.043,51.087,1.36986,2.4,7.10383,81.96721,8.74317,5.55556,1.36986,64.84018,9.13242,17.3516,13.24201,14.61187,42.46575,6.84932,0,0,0,0,0,0,0,100,0,0,0.15791,0,0,0,0,0,0,0,0,0,471,145.097757,-37.71091138
2119744,0,0,0,1,0,0,0,0,0,0,52.80898876,26.966,37.079,15.73,24.92837,44.41261,10.88825,1.040935673,49.28367,50.71633,349,1569.09904,38,1298,5.855071922,19.77077,31.126,60.9272,1.53846,2.3,5.92105,73.68421,18.42105,4.16667,2.05128,64.61538,4.61538,10.41667,19.27083,9.89583,56.77083,3.64583,0,36.03779,0,0,0,0,0,63.96221,0,0.14776,0.22242,0,0,0,0,0,0,0,0,0,349,145.1064469,-37.71099086
2119745,0,0,0,2,43.33,0,1,0,1,0,65.47619048,14.286,40.476,25,25.2149,35.81662,16.90544,1.096385542,47.851,52.149,349,3072.04873,38,1109,5.85220248,22.06304,42.188,50.7813,3.77358,2.7,3.81679,79.38931,14.50382,10.15625,3.77358,68.55346,7.54717,15.97633,15.38462,14.20118,45.56213,5.32544,0,0,0,0,0,0,0,100,0,0,0.11328,0,0,0,0,0,0,0,0,0,348,145.1007425,-37.71294964
2119746,0,0,0,1,0,0,0,0,0,0,69.90291262,14.563,33.981,35.922,20,50,3.82353,0.942528736,51.17647,48.82353,340,2641.50396,38,2028,5.823045895,26.17647,22.642,72.6415,0,3,0,71.96262,28.03738,3.63128,0,69.10995,4.71204,16.84211,32.10526,15.26316,32.63158,1.57895,0,0,0,0,0,0,0,100,0,0,0.12796,0,0,0,0,0,0,0,0,0,338,145.1282173,-37.6978766
2119747,0,0,0,1,0,0,0,0,0,0,62.5,20.455,39.773,22.727,24.12791,37.2093,12.5,1.047619048,48.83721,51.16279,344,3166.65938,34,1375,5.840641657,26.16279,29.6,61.6,3.24324,2.8,2.38095,84.92063,12.69841,5.13176,1.62162,71.35135,1.62162,18.47826,14.67391,14.13043,44.02174,4.8913,0,0,0,0,0,0,0,100,0,0,0.10863,0,0,0,0,0,0,0,0,0,344,145.1049102,-37.71253821
2119748,0,0,0,1,0,0,1,0,0,1,59.375,26.563,28.125,31.25,24.88889,40.88889,12.44444,0.956896552,50.66667,49.33333,225,2607.93271,37,1550,5.424950017,21.77778,25,52.6316,2.32558,3,3.94737,57.89474,34.21053,4.25532,0,76.74419,2.32558,26.71756,9.16031,21.37405,35.87786,2.29008,0,0,0,0,0,0,0,100,0,0,0.08704,0,0,0,0,0,0,0,0,0,227,145.1251262,-37.69847215
2119749,0,0,0,4,68.33,0,2,0,0,2,44.11764706,26.471,23.529,20.588,24.50704,45.91549,14.08451,0.802030457,54.64789,45.35211,355,1906.53233,45,1673,5.872117789,15.49296,26.016,61.7886,0,2.7,2.43902,65.85366,29.26829,8.68217,0,70.68063,6.28272,20.52632,18.42105,8.94737,42.63158,3.15789,0,0,0,0,0,0,0,100,0,0,0.1862,0,0,0,0,0,0,0,0,0,355,145.1110085,-37.69265598
2119750,9,0,1,3,47.74,1.392552478,14,0,2,12,56.66666667,30,37.778,18.889,28.6783,38.40399,13.21696,1.333333333,43.39152,56.60848,401,1390.01984,36,1257,5.988961417,19.70075,34.884,52.907,4.58716,2.2,9.35673,74.8538,12.8655,4.44126,2.75229,64.6789,5.50459,23.96313,16.12903,11.98157,43.7788,1.38249,0,3.28318,0,5.36877,0,0,0,52.47567,38.87239,0.22729,0.28705,0.646316426,-0.436466071,10.75338386,2.375220483,0.675632593,-0.392105852,0.694064069,-0.365191004,4.025110961,399,145.1003963,-37.70256843
2119751,0,0,0,0,0,0,2,0,0,2,64.51612903,20.43,48.387,16.129,20.78947,43.15789,13.15789,1.087912088,47.89474,52.10526,380,2785.53498,38,1424,5.940171253,22.89474,30.147,61.7647,1.63934,2.7,2.20588,78.67647,16.17647,4.85893,2.18579,66.12022,0,16.39344,13.6612,19.12568,45.35519,5.46448,0,0,0,0,0,0,0,100,0,0,0.13642,0,0,0,0,0,0,0,0,0,380,145.0948336,-37.71702883
2119752,0,0,0,0,0,0,0,0,0,0,47.5,33.75,13.75,33.75,25.21739,44.34783,6.52174,1.140186916,46.08696,53.91304,230,2212.43482,42,2303,5.433722004,23.91304,16.667,74.2424,1.96078,3.2,0,52.94118,47.05882,4.73225,1.96078,74.5098,4.57516,25.97403,18.83117,7.14286,42.20779,5.84416,0,17.72542,0,0,0,0,0,82.27459,0,0.05921,0.10351,0,0,0,0,0,0,0,0,0,229,145.1375604,-37.69305229
2119753,1,0,0,2,50,0,0,0,0,0,66.66666667,23.958,25,41.667,20.74303,50.4644,5.57276,0.981481481,50.4644,49.5356,323,1724.82986,42,2214,5.771441123,23.21981,18.367,70.4082,2.92683,3.4,4.08163,55.10204,37.7551,0,1.46341,75.12195,5.85366,17.78846,21.15385,15.86538,45.19231,0,0,0,0,0,0,0,0,100,0,0,0.18611,0,0,0,0,0,0,0,0,0,321,145.1338816,-37.68619188
2119801,0,0,0,1,40,0,5,0,1,4,61.61616162,28.283,34.343,27.273,21.65775,42.51337,14.70588,1.032786885,49.46524,50.53476,374,2765.451,42,1788,5.918893854,21.12299,30.769,55.3846,5.10204,2.8,7.57576,68.93939,23.48485,7.18475,0,58.67347,4.59184,18.04124,12.8866,14.94845,47.42268,3.60825,0,0,0,0,0,0,0,100,0,0,0.13452,0,0,0,0,0,0,0,0,0,372,145.0608752,-37.73808316
2119802,1,0,0,2,0,2.551732558,1,0,0,1,42.64705882,25,30.882,11.765,22.58065,44.44444,16.48746,1.25,44.08602,55.91398,279,2291.02088,42,1652,5.631211782,16.48746,27.419,61.2903,2.01342,2.1,8.94309,82.11382,8.94309,4.84115,0,52.34899,2.68456,13.72549,25.4902,6.53595,46.40523,5.88235,0,0,0,7.93806,0,0,0,82.25176,9.81018,0.05931,0.12178,11.78413905,2.466754479,14.38809311,2.666400997,12.31570405,2.5108752,12.6504644,2.537693926,12.82931207,279,145.0625277,-37.74256698
2119803,1,0,0,3,0,0,7,0,1,6,45.83333333,25.595,25.595,20.238,30.56995,31.60622,17.962,0.972789116,50.7772,49.2228,579,2873.14089,35,1489,6.363028104,19.86183,26.923,62.8205,6.31229,2.4,8.11966,79.05983,11.11111,3.6566,1.66113,54.81728,3.65449,17.9402,20.59801,13.28904,43.85382,1.99336,0,0,0,0,0,0,0,89.37006,10.62994,0.03313,0.20187,0,0,0,0,0,0,0,0,0,580,145.0639676,-37.74538171
2119804,6,0,1,4,55.56,3.649543861,27,0,4,23,39.3442623,32.787,21.311,18.033,34.53608,33.50515,9.02062,1.047619048,48.71134,51.28866,388,1036.62796,33,1949,5.958424693,22.93814,24.265,68.3824,13.08411,2.4,7.29927,80.29197,10.21898,9.6206,0,49.06542,7.00935,7.109,18.95735,10.90047,61.13744,0,0,24.10234,0,0,36.58027,0,0,39.31739,0,0.35867,0.37333,48.79265166,3.887579721,14.19549949,2.652924977,52.38320963,3.958586113,53.75129993,3.984367851,38.45712026,387,145.0587547,-37.75516865
2119805,0,0,0,0,0,0,0,0,0,0,48.10126582,26.582,29.114,18.987,37.06564,31.27413,8.88031,1.131147541,46.71815,53.28185,259,2425.541,29,1300,5.560681631,22.77992,27.778,56.4815,10.07194,2.2,7.47664,85.98131,6.54206,6.07815,2.8777,37.41007,2.15827,3.7037,14.81481,14.07407,62.22222,2.22222,0,0,0,0,0,0,0,100,0,0,0.10719,0,0,0,0,0,0,0,0,0,260,145.0629724,-37.75279357
2119806,0,0,0,0,0,0,1,0,1,0,47.27272727,26.364,29.091,18.182,20.56555,40.3599,16.19537,1.114754098,47.30077,52.69923,389,2689.87563,38,1474,5.958424693,22.87918,29.114,59.4937,6.37255,2.3,9.375,76.875,8.75,4.19162,1.96078,49.5098,6.86275,13.43284,18.40796,15.9204,50.24876,0,0,0,0,0,0,0,0,100,0,0,0.14387,0,0,0,0,0,0,0,0,0,387,145.0642067,-37.74868394
2119807,1,0,0,1,0,0.798288856,6,0,2,4,51.4619883,21.053,30.994,20.468,21.22371,42.63862,13.57553,1.112903226,47.60994,52.39006,523,2915.72053,40,1675,6.261491684,22.56214,18.405,63.8037,6.38298,2.7,5.52147,82.82209,11.65644,4.32526,0,56.17021,2.12766,20.94017,14.10256,7.26496,52.99145,1.7094,0,0,0,0,0,0,0,100,0,0,0.17972,0.399693997,-0.917056031,5.810459448,1.759659647,0.455054444,-0.78733821,0.467442902,-0.760478073,2.221735963,524,145.0595761,-37.74881846
2119808,0,0,0,1,60,3.379575465,0,0,0,0,51.72413793,37.241,32.414,19.31,26.03978,40.14467,12.65823,1.15625,46.47378,53.52622,553,3390.83968,37,1411,6.313548046,21.15732,27.542,61.8644,6.60066,2.3,7.20339,84.74576,6.77966,8.18308,0,52.80528,6.60066,12.54125,20.13201,12.87129,50.16502,3.30033,0,0,0,0,0,0,0,100,0,0,0.16279,37.49683149,3.624256436,10.72211807,2.372308717,39.85596496,3.685272079,40.94814398,3.712306485,29.35830484,552,145.0684047,-37.74981249
